Body,Name of  Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,29/10/2012,EDUC30243595,CLASS12/36804,3682.76,STOCKLAND COFE P SCHL ACADEMY,282191,,People Services,Reimb. From Teachers Supply Insurance Pr,9204,EDUC
18,Devon County Council,29/10/2012,EDUC30243042,CLASS12/31552,5665,STOWFORD SCHOOL,288076,,People Services,Detailed & Exceptional Arrangements,9052,EDUC
18,Devon County Council,09/10/2012,EDUC30243501,CLASS12/36181,5083,STOWFORD SCHOOL,288076,,People Services,In year DSG to Academies,6008,EDUC
18,Devon County Council,26/10/2012,EDUC30243603,CLASS12/36797,1913.52,STOWFORD SCHOOL,288076,,People Services,Reimb. From Teachers Supply Insurance Pr,9204,EDUC
18,Devon County Council,29/10/2012,EDUC30243604,CLASS12/36400,12471,STOWFORD SCHOOL,288076,,People Services,In year DSG to Academies,6008,EDUC
18,Devon County Council,18/10/2012,LLCIVYBR30557720,ILCCOLLABPROJ,3368.22,STOWFORD SCHOOL,288076,,People Services,DSG Other (Non SBS),9056,EDUC
18,Devon County Council,17/10/2012,RESTRAT30610689,HARVEY JAMES,4000,STOWFORD SCHOOL,288076,,People Services,Miscellaneous expenditure,4901,EDUC
18,Devon County Council,29/10/2012,EDUC30242790,CLASS12/31583,28871,TEIGN SCHOOL(ACADEMY TRUST),274532,,People Services,Detailed & Exceptional Arrangements,9052,EDUC
18,Devon County Council,29/10/2012,EDUC30243351,CLASS12/34783,1583,TEIGN SCHOOL(ACADEMY TRUST),274532,,People Services,In year DSG to Academies,6008,EDUC
18,Devon County Council,01/10/2012,EDUC30243472,CLASS12/36032,750,TEIGN SCHOOL(ACADEMY TRUST),274532,,People Services,In year DSG to Academies,6008,EDUC
18,Devon County Council,29/10/2012,EDUC30243572,CLASS12/36432,43248,TEIGN SCHOOL(ACADEMY TRUST),274532,,People Services,In year DSG to Academies,6008,EDUC
18,Devon County Council,29/10/2012,EDUC30242778,CLASS12/31566,23030,TEIGNMOUTH COM COLLEGE(ACADEMY),274302,120596430,People Services,Detailed & Exceptional Arrangements,9052,EDUC
18,Devon County Council,29/10/2012,EDUC30243343,CLASS12/34791,2083,TEIGNMOUTH COM COLLEGE(ACADEMY),274302,120596430,People Services,In year DSG to Academies,6008,EDUC
18,Devon County Council,29/10/2012,EDUC30243571,CLASS12/36429,41247,TEIGNMOUTH COM COLLEGE(ACADEMY),274302,120596430,People Services,In year DSG to Academies,6008,EDUC
18,Devon County Council,29/10/2012,EDUC30242706,CLASS12/31585,17187,UFFCULME ACADEMY TRUST,266870,,People Services,Detailed & Exceptional Arrangements,9052,EDUC
18,Devon County Council,29/10/2012,EDUC30243335,CLASS12/34767,500,UFFCULME ACADEMY TRUST,266870,,People Services,In year DSG to Academies,6008,EDUC
18,Devon County Council,09/10/2012,EDUC30243492,CLASS12/36037,1000,UFFCULME ACADEMY TRUST,266870,,People Services,In year DSG to Academies,6008,EDUC
18,Devon County Council,29/10/2012,EDUC30243565,CLASS12/36434,32749,UFFCULME ACADEMY TRUST,266870,,People Services,In year DSG to Academies,6008,EDUC
18,Devon County Council,29/10/2012,RESTRAT30610840,DOMINIC GUBB,2550,UFFCULME ACADEMY TRUST,266870,,People Services,Miscellaneous expenditure,4901,EDUC
18,Devon County Council,03/10/2012,LLCCRED30556235,KI0022356,1600,UNIVERSITY OF EXETER,205916,,People Services,Venue Hire,2322,EDUC
18,Devon County Council,04/10/2012,CSET30179443,0000000568,16538.9,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,04/10/2012,CSET30179444,0000000558,27243.41,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,04/10/2012,CSET30179445,0000000561,9695.8,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,04/10/2012,CSET30179446,0000000562,9562.56,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,04/10/2012,CSET30179447,0000000565,5947,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,04/10/2012,CSET30179448,0000000570,15082.33,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,04/10/2012,CSET30179449,0000000564,18599.77,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,04/10/2012,CSET30179450,0000000563,13065.8,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,04/10/2012,CSET30179451,0000000572,5967.53,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,04/10/2012,CSET30179452,0000000566,16944.68,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,09/10/2012,CSET30179463,625,17563.67,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,09/10/2012,CSET30179464,586,17587.9,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,09/10/2012,CSET30179465,587,17395.17,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,11/10/2012,CSET30179470,617,17708.42,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,11/10/2012,CSET30179472,615,10989,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,11/10/2012,CSET30179473,595,10989,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,11/10/2012,CSET30179474,593,15082.33,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,11/10/2012,CSET30179475,633,10989,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,11/10/2012,CSET30179476,590,17611.99,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,11/10/2012,CSET30179477,592,18599.77,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,29/10/2012,CSET30179495,685,2317.03,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,29/10/2012,CSET30179496,684,4634.06,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,17/10/2012,CYPNMLOC30197497,626,10992.77,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Residential Care - Private (3rd),5731,EDUC
18,Devon County Council,18/10/2012,CYPNMLOC30197628,000000672,1158.6,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Residential Respite Care - Private (3rd),5732,EDUC
18,Devon County Council,18/10/2012,CYPNMLOC30197629,000000673,1590,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Residential Respite Care - Private (3rd),5732,EDUC
18,Devon County Council,31/10/2012,CYPNMLOC30197661,000000616,2509,WEST OF ENGLAND SCH (FEES ACCNT),5243,,People Services,Residential Respite Care - Private (3rd),5732,EDUC
18,Devon County Council,29/10/2012,EDUC30243527,CLASS12/36371,4433,WEST OF ENGLAND SCHL(FEES ACCNT),105009,,People Services,NOF / Other external grant funding,9059,EDUC
18,Devon County Council,12/10/2012,FNEXMHLD30472812,619/KLIEM,18716.67,WEST OF ENGLAND SCHL(FEES ACCNT),105009,,People Services,Individualised Support - Private (3rd),5706,EDUC
18,Devon County Council,16/10/2012,DPSCITT30230611,669,14000,WEST OF ENGLAND SCHL(SUBSIDIARY),262248,977025791,People Services,Rents & other landlord charges payable,2321,EDUC
18,Devon County Council,18/10/2012,RESTRAT30610694,PUPILPREM21,500,WHITSTONE HEAD SCHOOL,61503,,People Services,Pupil Premium,9054,EDUC
18,Devon County Council,23/10/2012,EDUC30242659,CLASS12/31589,131944,WITHYCOMBE RALEIGH C OF E P SCHL,72983,,People Services,Detailed & Exceptional Arrangements,9052,EDUC
18,Devon County Council,26/10/2012,EDUC30243613,CLASS12/36609,15753,WITHYCOMBE RALEIGH C OF E P SCHL,72983,,People Services,Dedicated Schools Grant,9050,EDUC
18,Devon County Council,10/10/2012,LLCEXMOU30557229,ITJ000069,3500,WITHYCOMBE RALEIGH C OF E P SCHL,72983,,People Services,Miscellaneous expenditure,4901,EDUC
18,Devon County Council,29/10/2012,EDUC30242874,CLASS12/31551,1338,YEALMPTON PRIMARY SCHOOL-ACADEMY,276572,,People Services,Detailed & Exceptional Arrangements,9052,EDUC
18,Devon County Council,09/10/2012,EDUC30243496,CLASS12/36180,3996,YEALMPTON PRIMARY SCHOOL-ACADEMY,276572,,People Services,In year DSG to Academies,6008,EDUC
18,Devon County Council,29/10/2012,EDUC30243586,CLASS12/36399,5665,YEALMPTON PRIMARY SCHOOL-ACADEMY,276572,,People Services,In year DSG to Academies,6008,EDUC
18,Devon County Council,17/10/2012,CYPNMLOC30197627,8909,572.6,ACORNS DAY NURSERY (EXETER),66779,,People Services,Care Other - Private (3rd),5705,EY
18,Devon County Council,31/10/2012,EARLYRS30234082,2gether s 84003,967.2,ACTION FOR CHILDREN,168107,,People Services,Grants Paid,4802,EY
18,Devon County Council,04/10/2012,EARLYRS30233972,EYPAF81,4016.67,BIG OAK PRE-SCHOOL,37052,,People Services,Training inc Travel Costs,1802,EY
18,Devon County Council,15/10/2012,CSET30179482,VARAUT12,1293.3,BROADCLYST PRE SCHOOL,39157,,People Services,Independent School Fees,6001,EY
18,Devon County Council,31/10/2012,EARLYRS30234083,2gether s 84004,967.2,CABIN CHILDCARE CENTRE THE,241697,,People Services,Grants Paid,4802,EY
18,Devon County Council,23/10/2012,CSET30179483,DBAUT12,862.2,COURTLANDS PRESCHOOL,62638,,People Services,Independent School Fees,6001,EY
18,Devon County Council,25/10/2012,CSET30179488,JWAUT12,690.64,HAPPY DAYS NURSERY,163128,,People Services,Independent School Fees,6001,EY
18,Devon County Council,19/10/2012,CSET30179491,VARAUT12,1207.76,HEAVITREE COMMUNITY PRE-SCHOOL,66825,,People Services,Independent School Fees,6001,EY
18,Devon County Council,22/10/2012,CYPNMLOC30197635,16882,7105.5,HUMPTY DUMPTY CHILDCARE,96317,,People Services,Care Other - Private (3rd),5705,EY
18,Devon County Council,10/10/2012,EARLYRS30233993,EYPAF85,6000,IDE PRE-SCHOOL,43291,,People Services,Training inc Travel Costs,1802,EY
18,Devon County Council,30/10/2012,CSET30179529,EHAUT12,517.32,KINGS NYMPTON PRE SCHOOL GROUP,47838,,People Services,Independent School Fees,6001,EY
18,Devon County Council,26/10/2012,CSET30179493,0044035,6090,KINGSLEY SCHOOL(KINDERGARTEN),223710,,People Services,Independent Special School Fees,5733,EY
18,Devon County Council,26/10/2012,CSET30179494,0044034,5481,KINGSLEY SCHOOL(KINDERGARTEN),223710,,People Services,Independent Special School Fees,5733,EY
18,Devon County Council,26/10/2012,CSET30179492,GOAUT12,689.76,LITTLE TREASURES PRE-SCHOOL,156585,,People Services,Independent School Fees,6001,EY
18,Devon County Council,09/10/2012,EARLYRS30234000,LIVPS -2/10/12,1760,LIVERTON PRE SCHOOL(EARLYRS GRNT,48563,,People Services,Grants Paid,4802,EY
18,Devon County Council,10/10/2012,EARLYRS30233994,EYPAF84,6000,LYMPSTONE PRE SCHOOL,48768,,People Services,Training inc Travel Costs,1802,EY
18,Devon County Council,26/10/2012,CYPNMLOC30197674,364,527.81,PUFFINS AT BEER PRE SCHOOL,164604,,People Services,Care Other - Private (3rd),5705,EY
18,Devon County Council,29/10/2012,EARLYRS30234043,EYPIF23,2555.56,ROBOROUGH PRE SCHOOL,81270,,People Services,Training inc Travel Costs,1802,EY
18,Devon County Council,04/10/2012,CYPNMLOC30197315,HAG4,616.68,SANDCASTLES PRE SCHOOL,53051,,People Services,Care Other - Private (3rd),5705,EY
18,Devon County Council,25/10/2012,CSET30179489,MCAUT12,862.5,SHALDON PRE SCHOOL,53891,,People Services,Independent School Fees,6001,EY
18,Devon County Council,04/10/2012,EARLYRS30233970,FDIF17,1033.33,ST THOMAS METHODIST PRE-SCHOOL,57731,,People Services,Training inc Travel Costs,1802,EY
18,Devon County Council,31/10/2012,EARLYRS30234081,2gether s 84002,694.4,SUNFLOWER DAY NURSERY LLP,86607,,People Services,Grants Paid,4802,EY
18,Devon County Council,29/10/2012,EARLYRS30234044,FDIF18,961.11,TREETOPS PRE-SCHOOL(BRIDESTOWE),66795,,People Services,Training inc Travel Costs,1802,EY
18,Devon County Council,30/10/2012,CSET30179507,VARAUT12,948.42,WILLAND PRE SCHOOL,57682,,People Services,Independent School Fees,6001,EY
18,Devon County Council,29/10/2012,EARLYRS30234045,FDIF19,922.22,WITHERIDGE PRE SCHOOL,63701,,People Services,Training inc Travel Costs,1802,EY
18,Devon County Council,12/10/2012,HQ30526142,16002,437,A C PRINT LTD,248232,510536386,Place Services,Printing & Design,4201,FACT
18,Devon County Council,18/10/2012,HIGHWAYS30497625,INV010509,738,GILLSBROOK SERVICES LTD,292998,704904645,Place Services,Cleaning Services,2601,FACT
18,Devon County Council,15/10/2012,FINNDAD30450467,43150,844,K K CONTROLS & EQUIPMENT LTD,23297,381518839,People Services,Minor Improvements,2261,FACT
18,Devon County Council,25/10/2012,FINNDAD30450720,43177,685,K K CONTROLS & EQUIPMENT LTD,23297,381518839,People Services,Minor Improvements,2261,FACT
18,Devon County Council,15/10/2012,FACM30435426,0013067,815.045,MITREM PREMIER RECRUITMENT LTD,294914,895676744,Corporate Services,External Agency Staff,4321,FACT
18,Devon County Council,15/10/2012,FACM30435427,0013073,631.085,MITREM PREMIER RECRUITMENT LTD,294914,895676744,Corporate Services,External Agency Staff,4321,FACT
18,Devon County Council,15/10/2012,FACM30435428,0013091,577.43,MITREM PREMIER RECRUITMENT LTD,294914,895676744,Corporate Services,External Agency Staff,4321,FACT
18,Devon County Council,11/10/2012,RECSERV30602689,0013082,780.99,MITREM PREMIER RECRUITMENT LTD,294914,895676744,Corporate Services,External Agency Staff,4321,FACT
18,Devon County Council,22/10/2012,CFADDOM30045340,REDACTED UNDER DP ACT,642.6,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045341,REDACTED UNDER DP ACT,1399.44,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045343,REDACTED UNDER DP ACT,656.88,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045347,REDACTED UNDER DP ACT,799.68,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045348,REDACTED UNDER DP ACT,1799.28,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045349,REDACTED UNDER DP ACT,699.72,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045356,REDACTED UNDER DP ACT,628.32,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045358,REDACTED UNDER DP ACT,542.64,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045359,REDACTED UNDER DP ACT,628.32,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045361,REDACTED UNDER DP ACT,781.83,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045362,REDACTED UNDER DP ACT,899.64,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045364,REDACTED UNDER DP ACT,799.68,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045365,REDACTED UNDER DP ACT,599.76,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045367,REDACTED UNDER DP ACT,1256.64,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045371,REDACTED UNDER DP ACT,1999.2,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045377,REDACTED UNDER DP ACT,606.9,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045378,REDACTED UNDER DP ACT,963.9,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045380,REDACTED UNDER DP ACT,1656.48,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,22/10/2012,CFADDOM30045383,REDACTED UNDER DP ACT,699.72,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,29/10/2012,CFADDOM30045691,REDACTED UNDER DP ACT,1028.16,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,29/10/2012,CFADDOM17332106,REDACTED UNDER DP ACT,-771.12,QUALITY CARE AGENCY,150367,,People Services,Care Spot - Private (3rd),5701,FACT
18,Devon County Council,10/10/2012,CYPNMLOC30197020,205451,760.8,UNITED CARE CONCEPTS,251075,,People Services,Care Other - Private (3rd),5705,FACT
18,Devon County Council,10/10/2012,CYPNMLOC30197256,205638,816.1,UNITED CARE CONCEPTS,251075,,People Services,Care Other - Private (3rd),5705,FACT
18,Devon County Council,12/10/2012,CYPNMLOC30197437,205809,647.44,UNITED CARE CONCEPTS,251075,,People Services,Care Other - Private (3rd),5705,FACT
18,Devon County Council,24/10/2012,RECSERV30602887,205064,1621.22,UNITED CARE CONCEPTS,251075,,Corporate Services,External Agency Staff,4321,FACT
18,Devon County Council,26/10/2012,RECSERV30602914,205948,2411.56,UNITED CARE CONCEPTS,251075,,Corporate Services,External Agency Staff,4321,FACT
18,Devon County Council,26/10/2012,RECSERV30602915,205871,5642.22,UNITED CARE CONCEPTS,251075,,Corporate Services,External Agency Staff,4321,FACT
18,Devon County Council,25/10/2012,LLCBIDEF30554326,11216,946.25,DURRANT HOTEL LTD,34169,810543367,People Services,Training inc Travel Costs,1802,HOTL
18,Devon County Council,12/10/2012,CYPSWLOC30208295,051012,985,EDWARDIAN HOTEL THE,66853,585521718,People Services,Cl-Unsupported Accom-Rel Child (3rd),5772,HOTL
18,Devon County Council,30/10/2012,CFCLEAV30116878,REDACTED UNDER DP ACT,1633,GREAT WESTERN HOTEL,22999,,People Services,Cl-Unsupported Accom-Rel Child (3rd),5772,HOTL
18,Devon County Council,09/10/2012,CFCLEAV30116345,REDACTED UNDER DP ACT,2040,MANOR HOTEL THE,255940,,People Services,Cl-Unsupported Accom-Rel Child (3rd),5772,HOTL
18,Devon County Council,23/10/2012,CFCLEAV30116745,REDACTED UNDER DP ACT,1800,MANOR HOTEL THE,255940,,People Services,Cl-Unsupported Accom-Rel Child (3rd),5772,HOTL
18,Devon County Council,15/10/2012,LLCCULM30556430,2012004736,616.12,TIVERTON HOTEL LTD (AFTR 1/1,188311,,People Services,Professional Fees,4306,HOTL
18,Devon County Council,15/10/2012,RESTRAT30610624,2012004444,561.67,TIVERTON HOTEL LTD (AFTR 1/1,188311,,People Services,Venue Hire,2322,HOTL
18,Devon County Council,29/10/2012,RESTRAT30610810,2012005242,957,TIVERTON HOTEL LTD (AFTR 1/1,188311,,People Services,Venue Hire,2322,HOTL
18,Devon County Council,02/10/2012,CFBOUT30093656,REDACTED UNDER DP ACT,1020.52,AITKEN,295205,,People Services,Weekly Allowances,5712,INDV
18,Devon County Council,03/10/2012,DSSCITT30231680,DSTTG Tra 001,500,ALDERSON,295413,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231706,DSTTG Tra 027,500,ALDERSON,295413,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231732,DSTTG Tra 053,500,ALDERSON,295413,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231758,DSTTG Tra 079,500,ALDERSON,295413,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231784,DSTTG Tra 105,500,ALDERSON,295413,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231810,DSTTG Tra 131,500,ALDERSON,295413,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231836,DSTTG Tra 157,500,ALDERSON,295413,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231862,DSTTG Tra 183,500,ALDERSON,295413,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231888,DSTTG Tra 209,500,ALDERSON,295413,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231914,DSTTG Tra 235,500,ALDERSON,295413,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,10/10/2012,DPSCITT30230612,BURS01,900,ANSELL,295630,,People Services,Miscellaneous expenditure,4901,INDV
18,Devon County Council,02/10/2012,CFBOUT30093654,REDACTED UNDER DP ACT,646.95,ARMAND,294964,,People Services,Weekly Allowances,5712,INDV
18,Devon County Council,19/10/2012,CYPSWLOC30208468,CFC337,600,ARMAND,294964,,People Services,Incidental costs Fostered Children (3rd),5715,INDV
18,Devon County Council,10/10/2012,DPSCITT30230613,BURS01,500,AYLMORE,271144,,People Services,Miscellaneous expenditure,4901,INDV
18,Devon County Council,25/10/2012,FNSWMHLD30476832,061012,1429.48,BABER,102526,291498323,People Services,Rents & other landlord charges payable,2321,INDV
18,Devon County Council,03/10/2012,DSSCITT30231681,DSTTG Tra 002,500,BARKER,295415,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231707,DSTTG Tra 028,500,BARKER,295415,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231733,DSTTG Tra 054,500,BARKER,295415,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231759,DSTTG Tra 080,500,BARKER,295415,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231785,DSTTG Tra 106,500,BARKER,295415,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231811,DSTTG Tra 132,500,BARKER,295415,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231837,DSTTG Tra 158,500,BARKER,295415,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231863,DSTTG Tra 184,500,BARKER,295415,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231889,DSTTG Tra 210,500,BARKER,295415,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231915,DSTTG Tra 236,500,BARKER,295415,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,26/10/2012,LEGAL30546956,B08736,1920,BATSTONE,215935,790629010,Corporate Services,Legal Fees & Disbursements,4314,INDV
18,Devon County Council,10/10/2012,CFADDAY30021104,REDACTED UNDER DP ACT,567.32,BAXTER,123276,,People Services,Individualised Support - Private (3rd),5706,INDV
18,Devon County Council,03/10/2012,CFSUPP30171155,REDACTED UNDER DP ACT,989.6,BAXTER,123276,,People Services,Accomodation Based Services (3rd),5707,INDV
18,Devon County Council,31/10/2012,CFSUPP30171329,REDACTED UNDER DP ACT,989.6,BAXTER,123276,,People Services,Accomodation Based Services (3rd),5707,INDV
18,Devon County Council,29/10/2012,CYPSWLOC30208476,403LSWDEVOCT,973.6,BAYNES,208383,,People Services,Course / Exam Fees & Registration,4312,INDV
18,Devon County Council,26/10/2012,CYPSWLOC30208741,402ISWSGODEV,2723.5,BAYNES,208383,,People Services,Incidental costs Fostered Children (3rd),5715,INDV
18,Devon County Council,03/10/2012,CFSUPP30171130,REDACTED UNDER DP ACT,12985.04,BECK,118050,,People Services,Accomodation Based Services (3rd),5707,INDV
18,Devon County Council,31/10/2012,CFSUPP30171304,REDACTED UNDER DP ACT,12985.04,BECK,118050,,People Services,Accomodation Based Services (3rd),5707,INDV
18,Devon County Council,16/10/2012,FINSSCW30457947,LTD 018,6.82121E-13,BECK,118050,,People Services,Accomodation Based Services (3rd),5707,INDV
18,Devon County Council,16/10/2012,FINSSCW30457948,LTD 019,-5.68434E-13,BECK,118050,,People Services,Accomodation Based Services (3rd),5707,INDV
18,Devon County Council,03/10/2012,DSSCITT30231682,DSTTG Tra 003,1200,BELLI,295414,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231708,DSTTG Tra 029,1200,BELLI,295414,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231734,DSTTG Tra 055,1200,BELLI,295414,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231760,DSTTG Tra 081,1200,BELLI,295414,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231786,DSTTG Tra 107,2700,BELLI,295414,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231812,DSTTG Tra 133,1200,BELLI,295414,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231838,DSTTG Tra 159,1200,BELLI,295414,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231864,DSTTG Tra 185,1200,BELLI,295414,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231890,DSTTG Tra 211,1200,BELLI,295414,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,03/10/2012,DSSCITT30231916,DSTTG Tra 237,2700,BELLI,295414,,People Services,Discretionary Awards,6101,INDV
18,Devon County Council,10/10/2012,DPSCITT30230614,BURS01,500,BENNETT,295631,,People Services,Miscellaneous expenditure,4901,INDV
18,Devon County Council,15/10/2012,DHRP30223651,DEV 80,3710,BETTS,214086,,Corporate Services,Professional Fees,4306,INDV
18,Devon County Council,09/10/2012,CFADDAY30020893,REDACTED UNDER DP ACT,1116.6,BIBBINGS,135593,,People Services,Individualised Support - Private (3rd),5706,INDV
18,Devon County Council,09/10/2012,CFADDAY30020894,REDACTED UNDER DP ACT,2555.75,BIBBINGS,135593,,People Services,Individualised Support - Private (3rd),5706,INDV
