Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
10/04/2019,CFADRES34566163,REDACTED UNDER DP ACT,1200,ROUNDHAM COURT,89155,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566166,REDACTED UNDER DP ACT,3799.69,SEASWIFT HOUSE LTD,89181,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566167,REDACTED UNDER DP ACT,5136.91,RIDGEWAY RES HOME LTD (HOMES),89204,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566168,REDACTED UNDER DP ACT,16311.51,HEMBURY FORT HOUSE,89213,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566169,REDACTED UNDER DP ACT,12654.59,ARUNDEL HOUSE,89227,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566170,REDACTED UNDER DP ACT,4374,OLD SCHOOL HOUSE CARE HOME THE,89243,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566171,REDACTED UNDER DP ACT,22437.72,QUAY COURT CARE CENTRE LTD,89250,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566173,REDACTED UNDER DP ACT,22244.37,SOMERSET REDSTONE TRUST LTD,89302,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566175,REDACTED UNDER DP ACT,2752,BRANDON RESIDENTIAL CARE HOME,89375,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566176,REDACTED UNDER DP ACT,25746.72,DODGE T/A WESTCLIFFE HOUSE,89387,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566178,REDACTED UNDER DP ACT,6480.86,RENAISSANCE CARE SERVICES LTD,89421,927308909,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566179,REDACTED UNDER DP ACT,11608.46,GLENDALE COURT,89472,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566181,REDACTED UNDER DP ACT,4063.65,PENNS MOUNT LTD-EC & E ALDRIDGE,89518,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
10/04/2019,CFADRES34566182,REDACTED UNDER DP ACT,5706.66,WEY HOUSE NURSING HOME,89558,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566183,REDACTED UNDER DP ACT,6067.37,MANOR LODGE,89617,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566184,REDACTED UNDER DP ACT,6723.75,MANOR HOUSE THE,89636,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566185,REDACTED UNDER DP ACT,19765.66,BRONTE RESIDENTIAL CARE HOME,89647,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566187,REDACTED UNDER DP ACT,24124.61,CHEVERELLS CARE HOME,89678,945641015,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566188,REDACTED UNDER DP ACT,4814,A & L CARE HOMES LTD,89699,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566190,REDACTED UNDER DP ACT,2236.29,PRIMROSE HOUSE,89742,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566191,REDACTED UNDER DP ACT,4746,CORNERWAYS HOTEL LTD,89756,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
10/04/2019,CFADRES34566192,REDACTED UNDER DP ACT,34257.48,ADELAIDE LODGE CARE HOME PRTNSHP,89773,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566193,REDACTED UNDER DP ACT,33861.22,EASTLEIGH CARE HOMES,89795,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566194,REDACTED UNDER DP ACT,15116.4,EBBERLEY HOUSE,89798,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566196,REDACTED UNDER DP ACT,4446.96,BRAUNTON (WRAFTON ROAD) LTD,89852,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566197,REDACTED UNDER DP ACT,10015.45,YELVERTON RESIDENTIAL HOME,89858,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566199,REDACTED UNDER DP ACT,3421.35,WESTLANDS RETIREMENT HOME_LTD,89927,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
10/04/2019,CFADRES34566200,REDACTED UNDER DP ACT,13099.53,W H C-31 KERNOW HSE RECEIPTS A/C,89939,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566201,REDACTED UNDER DP ACT,19179.3,PARKVIEW RESIDENTIAL HOME,89970,945640606,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566203,REDACTED UNDER DP ACT,651.57,BINDON CARE LTD,89979,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566204,REDACTED UNDER DP ACT,1018,CHARLTON HOUSE R HME,89999,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566205,REDACTED UNDER DP ACT,13540.14,ELMWOOD RESIDENTIAL HOME,90030,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566206,REDACTED UNDER DP ACT,24562.38,J G T CARE HOMES,90042,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566207,REDACTED UNDER DP ACT,14855.81,PHILLIPS WN&D,90044,927522419,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566209,REDACTED UNDER DP ACT,25364.02,TREGARLAND TAVISTOCK,90050,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566211,REDACTED UNDER DP ACT,13813.66,BLISS PT T/A OPTIMA CARE PTNSHP,90061,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566213,REDACTED UNDER DP ACT,27965.26,TREELANDS RESIDENTIAL HOME,90138,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566214,REDACTED UNDER DP ACT,13431.43,TEIGNBRIDGE HOUSE CARE HOME LTD,90143,945650210,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566215,REDACTED UNDER DP ACT,3800,FOURWAYS RESIDENTIAL HOME,90146,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566216,REDACTED UNDER DP ACT,5388.29,SUMMERLEAZE RETIREMENT HOME,90171,927285107,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566219,REDACTED UNDER DP ACT,2609.92,WOODMILL THE,90173,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566221,REDACTED UNDER DP ACT,18184.74,OLDWAY HEIGHTS LTD,90182,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566223,REDACTED UNDER DP ACT,17145.34,CASH DE,90200,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566224,REDACTED UNDER DP ACT,2432.9,LYNDALE CARE LTD,90252,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566226,REDACTED UNDER DP ACT,4349.66,ALPINE LODGE RCH LTD,90255,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566228,REDACTED UNDER DP ACT,21910.34,HEANTON NURSING HOME,90262,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566230,REDACTED UNDER DP ACT,5714.1,L C F S WEST REGION,90264,899322375,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566231,REDACTED UNDER DP ACT,20651.46,BAXENDALE AM/MRS NB TA AMELIA HS,90280,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566232,REDACTED UNDER DP ACT,10224.45,KENWITH CASTLE,90339,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566233,REDACTED UNDER DP ACT,6150.64,MEADOWSIDE,90340,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566234,REDACTED UNDER DP ACT,10810.89,MIRAMAR CARE HOME,90376,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566235,REDACTED UNDER DP ACT,34451.13,NORTHAM CARE TRUST THE,90377,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566236,REDACTED UNDER DP ACT,13056.32,SEATON THE,90393,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566237,REDACTED UNDER DP ACT,3274,HARBOUR RISE REST HOME,90396,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566238,REDACTED UNDER DP ACT,11155.58,WESTMINSTER HC - MNT TRYON RCPTA,90399,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566240,REDACTED UNDER DP ACT,9917.85,BARCHESTER HEALTHCARE (LONDON),90416,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566243,REDACTED UNDER DP ACT,3103.14,CASTLE ROAD RENT A/C,90446,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566244,REDACTED UNDER DP ACT,14986.33,MALLANDS CARE LTD,90451,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566245,REDACTED UNDER DP ACT,926.8,HATT HOUSE - M J OATEN T/A,90459,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566247,REDACTED UNDER DP ACT,2871.8,HOMESTEAD THE,90483,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566248,REDACTED UNDER DP ACT,25767.12,PARKLAND HOUSE,90529,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566249,REDACTED UNDER DP ACT,23265.86,OAKLANDS RESIDENTIAL CARE HOME,90566,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566250,REDACTED UNDER DP ACT,9580.44,PARKVIEW SOCIETY LTD,90583,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566251,REDACTED UNDER DP ACT,24918.21,WEST BANK RESIDENTIAL HOME LTD,90589,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566252,REDACTED UNDER DP ACT,21371.92,SAINTHILL HOUSE LTD,90591,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566255,REDACTED UNDER DP ACT,5544.37,NIGHTINGALE HOUSE,90603,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566256,REDACTED UNDER DP ACT,8296.36,ROCK THE,90606,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566257,REDACTED UNDER DP ACT,3801.96,HALSDOWN NURSING HOME,90617,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566259,REDACTED UNDER DP ACT,9701.05,ROGERS D&SC T/A ASHDOWN RES HOME,90646,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566260,REDACTED UNDER DP ACT,8419.98,ST GEORGES HOUSE (TIVERTON),90647,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566261,REDACTED UNDER DP ACT,9462.07,LAWNS THE,90648,918307815,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566262,REDACTED UNDER DP ACT,5106.01,OTTERHAYES TRUST LTD,90675,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566263,REDACTED UNDER DP ACT,3663.58,HILL HOUSE HOME (BRIXHAM),90696,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566265,REDACTED UNDER DP ACT,7601.29,MILLS KP&E - DOVERIDGE,90716,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566266,REDACTED UNDER DP ACT,1097,RADWAY LODGE PARTNERSHIP,90726,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566267,REDACTED UNDER DP ACT,11339.16,NEWTON ABBOT/DIST SOC MENTALLY H,90755,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566268,REDACTED UNDER DP ACT,19548.91,REST HAVEN,90785,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566269,REDACTED UNDER DP ACT,13604.48,BIDNA HOUSE,90844,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566270,REDACTED UNDER DP ACT,9113.05,SPRING HOUSE CARE HOME,90845,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566271,REDACTED UNDER DP ACT,6764.67,LEET/A HARDWICK VIEW A/C A,90849,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566273,REDACTED UNDER DP ACT,1881.02,ST DAVIDS APL LTD,90891,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566274,REDACTED UNDER DP ACT,10100.91,CRANFORD NURSING HOME,90893,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566275,REDACTED UNDER DP ACT,2678.65,ALLIED BACK-UP PROJECT,90897,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566276,REDACTED UNDER DP ACT,19661.43,SOUTHGARTH RESIDENTIAL HOME,90898,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566278,REDACTED UNDER DP ACT,16303.63,BEACON HOUSE,90958,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566280,REDACTED UNDER DP ACT,6626.37,HERONS LEA RESIDENTIAL HOME,91007,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566282,REDACTED UNDER DP ACT,1712.24,LEONARD CHESHIRE FNDT N W REGION,91676,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566284,REDACTED UNDER DP ACT,7586.19,FERNBANK RESIDENTIAL HOME,92871,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566285,REDACTED UNDER DP ACT,15954.72,ND MCCOWEN-SMITH T/A WELLESLEY,93568,974855463,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566286,REDACTED UNDER DP ACT,14962.89,HAVENCARE (PLYMOUTH) LTD,94000,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566287,REDACTED UNDER DP ACT,14954.69,WINDWARD HOUSE,96390,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566288,REDACTED UNDER DP ACT,3452,SOMERSET CARE LTD (HOMES MODULE),97320,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566290,REDACTED UNDER DP ACT,11261.48,DUNMORE RESIDENTIAL CARE HOME,98047,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566291,REDACTED UNDER DP ACT,9516.05,DONERAILE RESIDENTIAL CARE HOME,98052,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566292,REDACTED UNDER DP ACT,34645.15,GEORGIAN HOUSE(TORQUAY)LTD,100774,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566293,REDACTED UNDER DP ACT,11929.14,KAHALA COURT,100778,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566294,REDACTED UNDER DP ACT,1946.36,PHOENIX LEARNING & CARE LTD,100780,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566296,REDACTED UNDER DP ACT,1100,DEWI SANT RESIDENTIAL HOME,101113,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566297,REDACTED UNDER DP ACT,1004.24,LARCHWOOD CARE HOMES (SOUTH) LTD,101740,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566298,REDACTED UNDER DP ACT,952.87,DOVELEIGH CARE LTD T/A DOVE CRT,101741,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566299,REDACTED UNDER DP ACT,23225.04,THORNFIELD RESIDENTIAL HOME,102051,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566300,REDACTED UNDER DP ACT,19251.74,SOMERFORDE RESIDENTIAL HOME,102169,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566301,REDACTED UNDER DP ACT,6465.28,HAVENCARE RESIDENTIAL HOME,102915,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566302,REDACTED UNDER DP ACT,1865.77,KNIGHT SC & N-BUSINESS ACCOUNT,102916,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566303,REDACTED UNDER DP ACT,730.89,GOLP S C,102921,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566306,REDACTED UNDER DP ACT,1138,DRAKE NURSING HOME,104889,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566307,REDACTED UNDER DP ACT,3372.04,WILLIAM BLAKE HOUSE NORTHANTS,105080,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566309,REDACTED UNDER DP ACT,4438.35,WESTWARD,105542,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566310,REDACTED UNDER DP ACT,19522.21,CAMPHILL DEVON COMMUNITY LTD,105994,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566311,REDACTED UNDER DP ACT,4405,ARCOT HOUSE,106088,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566312,REDACTED UNDER DP ACT,5363.08,H F TRUST LTD,106688,609668700,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566313,REDACTED UNDER DP ACT,1697.87,PARADISE HOUSE ASSOCIATION LTD,107043,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566314,REDACTED UNDER DP ACT,1555.66,OLD VICARAGE / GLEBEFIELD CARE,107590,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566315,REDACTED UNDER DP ACT,1734,MOUNT OLIVET NURSING HOME,109320,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566316,REDACTED UNDER DP ACT,1260.5,APPLEBY REST HOMES LTD,109617,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566317,REDACTED UNDER DP ACT,2830,SUNNYMEADE RESIDENTNIAL HOME,109924,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566318,REDACTED UNDER DP ACT,19288.14,OGWELL GRANGE LTD,110454,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566319,REDACTED UNDER DP ACT,1800,SOMERSET CARE LTD,111131,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
10/04/2019,CFADRES34566320,REDACTED UNDER DP ACT,1050,CEDAR LODGE,112709,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566322,REDACTED UNDER DP ACT,10664.58,BARTON PLACE LTD,114895,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
10/04/2019,CFADRES34566323,REDACTED UNDER DP ACT,39353.39,STONEHAVEN (HEALTHCARE) LTD,116282,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566324,REDACTED UNDER DP ACT,29661.99,STONEHAVEN (HEALTHCARE) LTD,116282,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566325,REDACTED UNDER DP ACT,7320.36,STONEHAVEN (HEALTHCARE) LTD,116282,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566326,REDACTED UNDER DP ACT,16058.24,LAWRENCE HOUSE,117551,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566327,REDACTED UNDER DP ACT,1357,REDSTONES CARE HOME,117580,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
10/04/2019,CFADRES34566329,REDACTED UNDER DP ACT,1303.14,CULM VALLEY CARE CENTRE,118328,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566330,REDACTED UNDER DP ACT,20833.41,SEABROOK HOUSE,118874,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
10/04/2019,CFADRES34566331,REDACTED UNDER DP ACT,9778.01,COURT RETIREMENT RESIDENCE,119163,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566332,REDACTED UNDER DP ACT,2238,HOLWELL VILLA,119407,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566333,REDACTED UNDER DP ACT,22692.26,CEDAR COURT,119647,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566334,REDACTED UNDER DP ACT,2807.56,HILLBROW RESIDENTIAL CARE HME LT,120028,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566335,REDACTED UNDER DP ACT,2286.95,CHAPTER 1 CHARITY LTD (SP PMTS),120564,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566336,REDACTED UNDER DP ACT,1576,BARCHESTER HEALTHCARE HOMES LTD,120691,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566337,REDACTED UNDER DP ACT,1985,THE OASIS (COPPER BEECHES) CARE,121229,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566338,REDACTED UNDER DP ACT,9447.16,ACTION ON HEARING LOSS (LONDON),121442,564524337,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566339,REDACTED UNDER DP ACT,2338,ABBEYWOOD HOUSE,121568,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566340,REDACTED UNDER DP ACT,4603.02,RIDGE HOUSE RESIDENTIAL HOME,123407,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566341,REDACTED UNDER DP ACT,8110.82,PENINSULA CARE HOMES LTD,124008,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566342,REDACTED UNDER DP ACT,1100,CARE SOUTH,130743,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566343,REDACTED UNDER DP ACT,1020,HIGHER PARK LODGE,132226,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566344,REDACTED UNDER DP ACT,3800,BELMONT HOUSE R H,132715,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
10/04/2019,CFADRES34566345,REDACTED UNDER DP ACT,7353.4,KENT FARM RESIDENTIAL HOME,133861,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566346,REDACTED UNDER DP ACT,4528,PENINSULA CARE HOMES LTD,133972,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
10/04/2019,CFADRES34566347,REDACTED UNDER DP ACT,2467.88,HEALTH CARE TRUST LTD,134214,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566348,REDACTED UNDER DP ACT,614.52,CAMELLIA HOUSE/MS SUNITA JHUGROO,134757,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566349,REDACTED UNDER DP ACT,8101.16,NEW WITHEVEN,138197,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566350,REDACTED UNDER DP ACT,18048.11,CROCUS CARE LTD,138711,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
10/04/2019,CFADRES34566351,REDACTED UNDER DP ACT,14266.8,WEST VIEW - BERE PENINSULA CARE,139738,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566352,REDACTED UNDER DP ACT,1906.04,ROYAL MENCAP SOCIETY (FARNBOROUG,143008,791483106,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
10/04/2019,CFADRES34566353,REDACTED UNDER DP ACT,10208.45,LANDSCORE HOUSE,143547,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566354,REDACTED UNDER DP ACT,19845.07,LAKENHAM RESIDENTIAL HOME,143978,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566356,REDACTED UNDER DP ACT,11416.57,ANGELA COURT_LTD,148116,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566357,REDACTED UNDER DP ACT,1066,PARKWOOD HOUSE NURSING HOME,150322,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566358,REDACTED UNDER DP ACT,1251.7,KIMBOLTON LODGE LTD,151171,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
10/04/2019,CFADRES34566359,REDACTED UNDER DP ACT,7686.09,PENSINSULA AUTISM SERVICES &,151789,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
10/04/2019,CFADRES34566362,REDACTED UNDER DP ACT,3130.82,MOORLEIGH RESIDENTIAL CARE HOME,153438,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
10/04/2019,CFADRES34566363,REDACTED UNDER DP ACT,9237.92,OAK HOUSE CARE HOME,154484,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566364,REDACTED UNDER DP ACT,13744.53,BRAMBLE DOWN NURSING HOME,154485,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566365,REDACTED UNDER DP ACT,7429.08,ILSHAM VALLEY NURSING HOME,154502,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566366,REDACTED UNDER DP ACT,1160,DURNSFORD LODGE RESIDENTIAL HOME,155801,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566367,REDACTED UNDER DP ACT,24461.63,LAKEVIEW RESIDENTIAL HOME,156132,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566369,REDACTED UNDER DP ACT,20005.08,SANCTUARY CARE LTD {RESIDENTIAL),156414,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566370,REDACTED UNDER DP ACT,20695.21,SANCTUARY CARE LTD {RESIDENTIAL),156414,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566371,REDACTED UNDER DP ACT,21307.98,SANCTUARY CARE LTD {RESIDENTIAL),156414,,Adult Care & Health,Care Spot - Private (3rd),5701,B
10/04/2019,CFADRES34566373,REDACTED UNDER DP ACT,24468.59,DONNINGTON HOUSE,156587,,Adult Care & Health,Care Spot - Private (3rd),5701,B
