Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,
18,Devon County Council,12/01/2011,CFADDAY18976226,REDACTED UNDER DP ACT,1612.80,KAZLUM SUPPORT SERVICES,234919,979268646,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976227,REDACTED UNDER DP ACT,1640.52,KAZLUM SUPPORT SERVICES,234919,979268646,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976228,REDACTED UNDER DP ACT,1267.20,KAZLUM SUPPORT SERVICES,234919,979268646,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976229,REDACTED UNDER DP ACT,1440.00,KAZLUM SUPPORT SERVICES,234919,979268646,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976230,REDACTED UNDER DP ACT,1152.00,KAZLUM SUPPORT SERVICES,234919,979268646,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CSET19112267,1011/307,1146.67,KELLY COLLEGE,61764,,Children & Younger Persons,Learning Support Assistants-Pay,0588,
18,Devon County Council,10/01/2011,CSET19112268,1011/306,4517.33,KELLY COLLEGE,61764,,Children & Younger Persons,Learning Support Assistants-Pay,0588,
18,Devon County Council,06/01/2011,EARLYRS19193281,EYP0000017323,4380.75,KELLY COLLEGE PREP SCHOOL,46635,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,27/01/2011,LLCTAVIS19490945,0023,700.00,KELLY ENTERPRISES LTD,87665,354921839,Children & Younger Persons,Recreational Expenditure,8150,
18,Devon County Council,10/01/2011,EXCHEQ19297074,I04596235,724.00,KELTIC FUEL OILS LTD,78620,,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,06/01/2011,EARLYRS19193282,EYP0000017324,2862.09,KENNFORD PLAYBOX,43062,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,12/01/2011,CFADRES19020501,REDACTED UNDER DP ACT,782.00,KENT FARM RESIDENTIAL HOME,133861,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021171,REDACTED UNDER DP ACT,782.00,KENT FARM RESIDENTIAL HOME,133861,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,06/01/2011,EARLYRS19193283,EYP0000017325,4487.84,KENTISBEARE PRE-SCHOOL,66947,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,24/01/2011,EXCHEQ19303348,750,720.50,KENTISBEARE VILLAGE HALL,51452,,Children & Younger Persons,Rents,3681,
18,Devon County Council,06/01/2011,EARLYRS19193284,EYP0000017326,1041.65,KENTON PRE-SCH,46286,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,26/01/2011,CFADRES19021015,REDACTED UNDER DP ACT,3539.28,KENWITH CASTLE,90339,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,06/01/2011,EARLYRS19193285,EYP0000017327,629.00,KENWOOD,92758,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,12/01/2011,CFADRES19020644,REDACTED UNDER DP ACT,847.40,KENWYN,202842,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,26/01/2011,CFADRES19021313,REDACTED UNDER DP ACT,847.40,KENWYN,202842,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,12/01/2011,CFADRES19020581,REDACTED UNDER DP ACT,4619.97,KENWYN RESIDENTIAL HOME,174853,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021251,REDACTED UNDER DP ACT,4547.98,KENWYN RESIDENTIAL HOME,174853,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,19/01/2011,EMERGNCY19205689,2474A,1500.00,KENYON INTERNATIONAL EMERGENCY,255657,,Chief Executives,Devon & Cornwall Police Third Party Paym,8058,
18,Devon County Council,21/01/2011,EXCHEQ19302422,KC2011/3238,850.00,KESTREL CONSULTING LTD,109975,750061762,Children & Younger Persons,Training Courses/Conf./Exam Fees/Venues,1867,
18,Devon County Council,10/01/2011,EARLYRS19193112,973,3522.03,KESTREL TRAINING & MANAGEMENT,130106,,Children & Younger Persons,Course Fees / Registration,4807,
18,Devon County Council,10/01/2011,CFADDAY18976008,REDACTED UNDER DP ACT,560.00,KEY RING,256126,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18976009,REDACTED UNDER DP ACT,560.00,KEY RING,256126,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFSUPP19103032,REDACTED UNDER DP ACT,24334.36,KEYCHANGE CHARITY (EXETER),95976,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,12/01/2011,CFADRES19020331,REDACTED UNDER DP ACT,1682.28,KEYCHANGE ROSE LAWN SIDMOUTH,90174,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021002,REDACTED UNDER DP ACT,1682.28,KEYCHANGE ROSE LAWN SIDMOUTH,90174,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,17/01/2011,EXCHEQ19300574,3868,562.29,KEYLOGIC LIMITED,272849,780704329,Children & Younger Persons,It Equip & Software & Related Exp,4202,
18,Devon County Council,06/01/2011,EARLYRS19193286,EYP0000017328,12003.26,KIDDI CARU EXETER,118420,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,06/01/2011,EARLYRS19193287,EYP0000017329,11759.88,KIDDI CARU NURSERY,170855,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,06/01/2011,EARLYRS19193288,EYP0000017330,3835.59,KIDDYWINKS (BARNSTAPLE),145661,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,20/01/2011,EARLYRS19193744,Aut Depri 50024,1738.00,KIDDYWINKS (BARNSTAPLE),145661,,Children & Younger Persons,Pur Dom Care-Client/Carer Supp,7340,
18,Devon County Council,06/01/2011,EARLYRS19193289,EYP0000017331,1314.23,KILMINGTON PRE-SCHOOL,66840,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,12/01/2011,CFADRES19020522,REDACTED UNDER DP ACT,1008.90,KIMBOLTON LODGE LTD,151171,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,26/01/2011,CFADRES19021192,REDACTED UNDER DP ACT,1008.90,KIMBOLTON LODGE LTD,151171,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,06/01/2011,EARLYRS19193290,EYP0000017332,10896.12,KINDERKARE DAY NURSERIES LTD,46388,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,20/01/2011,EARLYRS19193692,Aut Depri 50018,1336.00,KINDERKARE DAY NURSERIES LTD,46388,,Children & Younger Persons,Pur Dom Care-Client/Carer Supp,7340,
18,Devon County Council,06/01/2011,EARLYRS19193291,EYP0000017333,3462.12,KINGFISHERS NURSERY EDUCATION,27179,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,12/01/2011,CFADRES19020295,REDACTED UNDER DP ACT,9198.53,KINGS ACRE NURSING HOME,89788,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19020966,REDACTED UNDER DP ACT,8469.81,KINGS ACRE NURSING HOME,89788,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,06/01/2011,EARLYRS19193292,EYP0000017334,1168.20,KINGS NYMPTON PRE SCHOOL GROUP,47838,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,06/01/2011,EARLYRS19193293,EYP0000017335,4886.97,KINGSACRE COMMUNITY PLAYGROUP,46353,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,24/01/2011,RESTRAT19563272,SF9629JAN11,2654.00,KINGSBRIDGE ACADEMY,272515,,Children & Younger Persons,Standards Fund Supplementary Allocations,9629,
18,Devon County Council,14/01/2011,EARLYRS19193607,INCGRANTOSC,2000.00,KINGSBRIDGE OUT OF SCHOOL CLUB,139434,,Children & Younger Persons,Grants to Voluntary Bodies,8001,
18,Devon County Council,06/01/2011,EARLYRS19193294,EYP0000017336,5402.93,KINGSKERSWELL PLAYGRP & NURSERY,42886,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,06/01/2011,EARLYRS19193295,EYP0000017337,7124.25,KINGSLEY SCHOOL(KINDERGARTEN),223710,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,17/01/2011,CSET19112328,0040132,4680.00,KINGSLEY SCHOOL(KINDERGARTEN),223710,,Children & Younger Persons,Independent Sch Fees Spring Tm,7713,
18,Devon County Council,17/01/2011,CSET19112329,0040130,4212.00,KINGSLEY SCHOOL(KINDERGARTEN),223710,,Children & Younger Persons,Independent Sch Fees Spring Tm,7713,
18,Devon County Council,20/01/2011,EARLYRS19193756,Aut Depri 50036,1355.00,KINGSLEY SCHOOL(KINDERGARTEN),223710,,Children & Younger Persons,Pur Dom Care-Client/Carer Supp,7340,
18,Devon County Council,12/01/2011,CFADRES19020769,REDACTED UNDER DP ACT,788.00,KINGSTHORPE VIEW CARE HOME,253347,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021435,REDACTED UNDER DP ACT,788.00,KINGSTHORPE VIEW CARE HOME,253347,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,CFADRES19020671,REDACTED UNDER DP ACT,952.00,KINGSTON COURT CARE HOME,215015,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021339,REDACTED UNDER DP ACT,952.00,KINGSTON COURT CARE HOME,215015,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021494,REDACTED UNDER DP ACT,5067.86,KINGSTON HOUSE,272579,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,07/01/2011,LDP19659519,109,2100.00,KINGSWESTON SCHOOL,45515,,Children & Younger Persons,Consultancy / Professional Fees,4839,
18,Devon County Council,12/01/2011,CFADRES19020214,REDACTED UNDER DP ACT,1942.60,KINGSWOOD HOUSE NURSING HOME,88741,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,26/01/2011,CFADRES19020885,REDACTED UNDER DP ACT,1942.60,KINGSWOOD HOUSE NURSING HOME,88741,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,06/01/2011,EARLYRS19193296,EYP0000017339,4575.45,KINGSWOOD NURSERY SCHOOL,82635,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,13/01/2011,EXCHEQ19298892,FUS001/0003,8312.42,KITSONS LLP,237102,768935269,Children & Younger Persons,Capital Building Works,8321,
18,Devon County Council,12/01/2011,CFADDAY18976209,REDACTED UNDER DP ACT,1032.84,KNIGHT CARE PROVIDERS LTD,208256,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976210,REDACTED UNDER DP ACT,1032.84,KNIGHT CARE PROVIDERS LTD,208256,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976211,REDACTED UNDER DP ACT,1032.84,KNIGHT CARE PROVIDERS LTD,208256,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976212,REDACTED UNDER DP ACT,896.94,KNIGHT CARE PROVIDERS LTD,208256,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976213,REDACTED UNDER DP ACT,992.07,KNIGHT CARE PROVIDERS LTD,208256,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADRES19020460,REDACTED UNDER DP ACT,1063.04,KNIGHT SC & N-BUSINESS ACCOUNT,102916,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021130,REDACTED UNDER DP ACT,1063.04,KNIGHT SC & N-BUSINESS ACCOUNT,102916,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,CFADRES19020682,REDACTED UNDER DP ACT,845.08,KNOLL NURSING HOME,219284,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,26/01/2011,CFADRES19021350,REDACTED UNDER DP ACT,845.08,KNOLL NURSING HOME,219284,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,07/01/2011,RSOUTH19596503,939,510.00,KNOWLE TREE SERVICES,205550,878835161,"Environment, Economy & Culture",Other Contractor (Non),4386,
18,Devon County Council,13/01/2011,RSOUTH19596568,942,1865.77,KNOWLE TREE SERVICES,205550,878835161,"Environment, Economy & Culture",Other Contractor (Non),4386,
18,Devon County Council,04/01/2011,CFBOUT19043895,REDACTED UNDER DP ACT,502.06,KNOWLES,194330,,Children & Younger Persons,Weekly Allowances,7307,
18,Devon County Council,06/01/2011,EXCHEQ19295545,1097424576,867.20,KONICA MINOLTA BUSINESS SOL WEST,69934,122250817,Children & Younger Persons,Photocopying / Reprographics / Imaging,6120,
18,Devon County Council,11/01/2011,EXCHEQ19297590,1096475681,1003.24,KONICA MINOLTA BUSINESS SOL WEST,69934,122250817,Children & Younger Persons,Stationery & General Office Expenses,6121,
18,Devon County Council,11/01/2011,EXCHEQ19297591,1097424553,1128.08,KONICA MINOLTA BUSINESS SOL WEST,69934,122250817,Children & Younger Persons,Stationery & General Office Expenses,6121,
18,Devon County Council,17/01/2011,EXCHEQ19300145,1097621946,1049.35,KONICA MINOLTA BUSINESS SOL WEST,69934,122250817,Children & Younger Persons,Photocopying / Reprographics / Imaging,6120,
18,Devon County Council,17/01/2011,EXCHEQ19300146,1097629641,488.61,KONICA MINOLTA BUSINESS SOL WEST,69934,122250817,Children & Younger Persons,Photocopying / Reprographics / Imaging,6120,
18,Devon County Council,20/01/2011,EXCHEQ19301787,1097696260,433.80,KONICA MINOLTA BUSINESS SOL WEST,69934,122250817,Children & Younger Persons,Stationery & General Office Expenses,6121,
18,Devon County Council,20/01/2011,EXCHEQ19301788,1097696261,660.99,KONICA MINOLTA BUSINESS SOL WEST,69934,122250817,Children & Younger Persons,Stationery & General Office Expenses,6121,
18,Devon County Council,20/01/2011,EXCHEQ19301789,1097696262,847.96,KONICA MINOLTA BUSINESS SOL WEST,69934,122250817,Children & Younger Persons,Stationery & General Office Expenses,6121,
18,Devon County Council,24/01/2011,EXCHEQ19296699,1097428317,534.96,KONICA MINOLTA BUSINESS SOL WEST,69934,122250817,Children & Younger Persons,Photocopying / Reprographics / Imaging,6120,
18,Devon County Council,25/01/2011,EXCHEQ19303986,1097427484,442.74,KONICA MINOLTA BUSINESS SOL WEST,69934,122250817,Children & Younger Persons,Photocopying / Reprographics / Imaging,6120,
18,Devon County Council,17/01/2011,CHECS19107308,578,908.70,KOR MULTIMEDIA COMMUNICATIONS,201702,889938134,Chief Executives,Hire Of Temporary / Agency Staff,4840,
18,Devon County Council,12/01/2011,CFADRES19020238,REDACTED UNDER DP ACT,14443.16,KOTHE KJG & MRS VC T/A SANDHURST,89102,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19020909,REDACTED UNDER DP ACT,11978.44,KOTHE KJG & MRS VC T/A SANDHURST,89102,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,CFADRES19020342,REDACTED UNDER DP ACT,7302.94,L C F S WEST REGION,90264,899322375,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021013,REDACTED UNDER DP ACT,7302.94,L C F S WEST REGION,90264,899322375,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,24/01/2011,EXCHEQ19303551,003A,745.00,L W CONSTRUCTION LTD,263583,,Children & Younger Persons,Misc Other,8199,
18,Devon County Council,06/01/2011,EARLYRS19193298,EYP0000017341,5081.67,LADYBIRDS DAYCARE,148397,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,11/01/2011,EARLYRS19193541,0658,725.00,LADYBIRDS DAYCARE,148397,,Children & Younger Persons,Learning & Development,4328,
18,Devon County Council,17/01/2011,EARLYRS19193605,0661,658.33,LADYBIRDS DAYCARE,148397,,Children & Younger Persons,Learning & Development,4328,
18,Devon County Council,06/01/2011,EARLYRS19193297,EYP0000017340,4885.20,LADYBIRDS PRE-SCHOOL,75752,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,27/01/2011,DFS19154758,001,0.00,LAKE VIEW RES HOME(VAT TEAM USE),272555,100136880,Corporate Resources,Misc Other,8199,
18,Devon County Council,12/01/2011,CFADRES19020516,REDACTED UNDER DP ACT,11823.40,LAKENHAM RESIDENTIAL HOME,143978,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021186,REDACTED UNDER DP ACT,9089.75,LAKENHAM RESIDENTIAL HOME,143978,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,CFADRES19020753,REDACTED UNDER DP ACT,2858.30,LAKESIDE RESIDENTIAL HOME,246277,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021420,REDACTED UNDER DP ACT,2858.30,LAKESIDE RESIDENTIAL HOME,246277,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,CFADRES19020532,REDACTED UNDER DP ACT,9265.85,LAKEVIEW RESIDENTIAL HOME,156132,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021202,REDACTED UNDER DP ACT,10103.72,LAKEVIEW RESIDENTIAL HOME,156132,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,CFADRES19020251,REDACTED UNDER DP ACT,3786.14,LAMBSPARK RESIDENTIAL CARE HME,89243,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19020922,REDACTED UNDER DP ACT,3786.14,LAMBSPARK RESIDENTIAL CARE HME,89243,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,06/01/2011,EARLYRS19193299,EYP0000017342,3407.25,LANDKEY FIRST CLASS PRE SCHOOL,40270,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,25/01/2011,CHECS19107359,ND30/021,1500.00,LANDKEY PARISH COUNCIL,192320,,Chief Executives,Grant Payments,8025,
18,Devon County Council,06/01/2011,HQ19466131,ROCKETS004,2480.00,LANDKEY TOWN F C,272489,,"Environment, Economy & Culture",Other Grants-Not Inflated,7925,
18,Devon County Council,11/01/2011,EXCHEQ19297336,69491,888.27,LANDSCAPING & GROUNDS MAINT LTD,21686,464982013,Children & Younger Persons,Grounds Maint Petrol Oil,3301,
18,Devon County Council,17/01/2011,EXCHEQ19295870,69493,1254.22,LANDSCAPING & GROUNDS MAINT LTD,21686,464982013,Children & Younger Persons,Grounds Maint Petrol Oil,3301,
18,Devon County Council,10/01/2011,EXCHEQ19295698,69488,734.56,LANDSCAPING & GROUNDS MAINTENANC,4284,,Children & Younger Persons,Grounds Maint Petrol Oil,3301,
18,Devon County Council,14/01/2011,EXCHEQ19299058,69510,1149.91,LANDSCAPING & GROUNDS MAINTENANC,4284,,Children & Younger Persons,Grounds Maint Petrol Oil,3301,
18,Devon County Council,21/01/2011,EXCHEQ19302712,69486,616.48,LANDSCAPING & GROUNDS MAINTENANC,4284,,Children & Younger Persons,Grounds Maint Petrol Oil,3301,
18,Devon County Council,12/01/2011,CFADRES19020515,REDACTED UNDER DP ACT,3298.26,LANDSCORE HOUSE,143547,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021185,REDACTED UNDER DP ACT,3298.26,LANDSCORE HOUSE,143547,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,REAST19560122,2148,456.00,LANE A M LTD,14694,,"Environment, Economy & Culture",Consultancy / Professional Fees,4839,
18,Devon County Council,26/01/2011,CFSUPP19103095,REDACTED UNDER DP ACT,6138.52,LANGLEY HOUSE TRUST,118063,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,06/01/2011,EARLYRS19193300,EYP0000017343,6987.96,LANHERNE NURSERY & JUNIOR SCHOOL,66855,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,20/01/2011,EARLYRS19193726,Aut Depri 50006,539.00,LANHERNE NURSERY & JUNIOR SCHOOL,66855,,Children & Younger Persons,Pur Dom Care-Client/Carer Supp,7340,
18,Devon County Council,24/01/2011,EXCHEQ19295621,24021,546.98,LANIER (SOUTH WEST) LTD,251864,130561506,Children & Younger Persons,It Equip & Software & Related Exp,4202,
18,Devon County Council,06/01/2011,EARLYRS19193301,EYP0000017344,4653.33,LANTERN COMMUNITY PRE-SCHOOL,66838,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,20/01/2011,EARLYRS19193725,Aut Depri 50005,2849.00,LANTERN COMMUNITY PRE-SCHOOL,66838,,Children & Younger Persons,Pur Dom Care-Client/Carer Supp,7340,
18,Devon County Council,06/01/2011,EARLYRS19193302,EYP0000017345,4108.17,LAPFORD & DISTRICT PRE-SCHOOL,66856,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,12/01/2011,CFADRES19020406,REDACTED UNDER DP ACT,782.00,LARCHES THE,90783,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021077,REDACTED UNDER DP ACT,782.00,LARCHES THE,90783,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,10/01/2011,EXCHEQ19296304,7040F379/921633,1984.50,LARK INSURANCE BROKING GROUP,104992,,Children & Younger Persons,Insurance other - external,6146,
18,Devon County Council,10/01/2011,CFADDAY18975953,REDACTED UNDER DP ACT,705.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975954,REDACTED UNDER DP ACT,1470.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975955,REDACTED UNDER DP ACT,1680.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975956,REDACTED UNDER DP ACT,1883.50,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975959,REDACTED UNDER DP ACT,740.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975960,REDACTED UNDER DP ACT,572.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975961,REDACTED UNDER DP ACT,698.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975963,REDACTED UNDER DP ACT,660.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975964,REDACTED UNDER DP ACT,594.94,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975965,REDACTED UNDER DP ACT,720.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975966,REDACTED UNDER DP ACT,900.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975967,REDACTED UNDER DP ACT,510.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975968,REDACTED UNDER DP ACT,900.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975969,REDACTED UNDER DP ACT,930.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975970,REDACTED UNDER DP ACT,540.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975971,REDACTED UNDER DP ACT,1290.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975972,REDACTED UNDER DP ACT,930.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975973,REDACTED UNDER DP ACT,540.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975974,REDACTED UNDER DP ACT,600.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975975,REDACTED UNDER DP ACT,1180.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975976,REDACTED UNDER DP ACT,934.50,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975977,REDACTED UNDER DP ACT,1127.70,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975978,REDACTED UNDER DP ACT,840.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975979,REDACTED UNDER DP ACT,840.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975980,REDACTED UNDER DP ACT,600.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975981,REDACTED UNDER DP ACT,1680.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976205,REDACTED UNDER DP ACT,540.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976206,REDACTED UNDER DP ACT,540.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,17/01/2011,CFADDAY18976442,REDACTED UNDER DP ACT,1230.60,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976543,REDACTED UNDER DP ACT,705.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976544,REDACTED UNDER DP ACT,1470.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976545,REDACTED UNDER DP ACT,1680.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976546,REDACTED UNDER DP ACT,1883.50,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
