Body,Name of Body,Date,Transaction number,Amount,Supplier name,Supplier ID,VAT reg no,Expense area,Expense code,Expense type,Costcuk,Creditor type
18,Devon County Council,22/06/2026,22104923,600.00,ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,491597739,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22104949,"1,350.00",ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,491597739,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105178,837.05,KENT COUNTY COUNCIL,83992,204269191,Transformation & Business Services,A21010,Gas,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105179,591.70,KENT COUNTY COUNCIL,83992,204269191,Transformation & Business Services,A21010,Gas,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105247,"154,045.14",NORSE SOUTH WEST LIMITED,279741,785421021,Capital - Schools Maintenance & Improvements,C02011,External Professional Fees,C0658001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105322,936.25,KENT COUNTY COUNCIL,83992,204269191,Children's Social Care,A21010,Gas,R0015001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105325,610.06,KENT COUNTY COUNCIL,83992,204269191,Children's Social Care,A21010,Gas,R0015001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105506,"2,053.75",KENT COUNTY COUNCIL,83992,204269191,Transformation & Business Services,A21010,Gas,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105540,993.60,LIBRARIES UNLIMITED SOUTH WEST,334595,235429115,"Economy, Enterprise and Skills",A22010,Hire of Rooms,R0546008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22103761,"1,016.61",SOUTHWEST INTERVENTION SERVICES,333291,440830321,Children's Social Care,A61200,Community based care,R0044004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22103804,"2,130.00",ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,491597739,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22103840,750.00,ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,491597739,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22103937,595.90,DR A J JEFFERY,340640,,"Chief Exec, Legal & Democratic services",A44038,Fees,R0506002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22104193,"2,282.49",WSP UK LIMITED,85394,905054942,"Capital - Planning, Transportation and Environment",C02011,External Professional Fees,C0671011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22104277,"1,365.00",ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,491597739,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22104815,"5,670.57",WSP UK LIMITED,85394,905054942,"Capital - Planning, Transportation and Environment",C02011,External Professional Fees,C0671011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22104863,"4,166.66",FRANCOTYP POSTALIA LIMITED (TELESET),90476,566261823,Transformation & Business Services,A45015,Postages,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22104885,"13,789.44",Altogether Care - Care at Home Ltd,600796,373708870,Operations,A57136,Personal Care Block,R0234001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22104953,"2,475.00",ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,491597739,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22104982,"7,440.00",EXETER RUGBY CLUB LTD,34972,918551313,Inclusion & Learning,A22010,Hire of Rooms,R0681003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105020,"1,500.00",Jeremy Ogilvie-Harris,605259,474283080,Finance & Public Value,A44968,Legal & Conveyancing Charges,R0203001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105045,"2,075.00",EXETER RUGBY CLUB LTD,34972,918551313,Inclusion & Learning,A22010,Hire of Rooms,R0681003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105541,972.00,LIBRARIES UNLIMITED SOUTH WEST,334595,235429115,"Economy, Enterprise and Skills",A22010,Hire of Rooms,R0546008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105543,"1,188.00",LIBRARIES UNLIMITED SOUTH WEST,334595,235429115,"Economy, Enterprise and Skills",A22010,Hire of Rooms,R0546008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105862,"3,199.62",MARINE & CIVIL SOLUTIONS LIMITED,283395,431868383,Transformation & Business Services,A46100,Main / Term Contractor,R0333004,DCC CIS Suppliers
18,Devon County Council,22/06/2026,22106176,"63,536.74",MID DEVON DISTRICT COUNCIL,19708,142203912,Transformation & Business Services,A29015,Other Premises Costs,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106260,501.70,SOUTH WEST COMMUNICATIONS GROUP,21387,834869189,Children's Social Care,A45020,Telephones,R0015001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106352,600.00,ADAM BOYLE,402809,182118128,Capital - Highways,C02011,External Professional Fees,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106377,697.00,FORESTRY & GARDEN SERVICES,260226,,Highways & Infrastructure Development,A49005,Other Hired & Contracting Services,R0552006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106404,"31,458.53",ABACUS CONSTRUCTION LIMITED,298515,586015729,Capital other - Digital Technology & Business Services,C02009,Works,C0651001,DCC CIS Suppliers
18,Devon County Council,22/06/2026,22106633,"120,622.56",NORTH DEVON COUNCIL,8252,144711092,"Transport Operations, Environment and Waste",A49005,Other Hired & Contracting Services,R0590001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106634,"1,246.00",361 ENERGY,292101,492367853,"Capital - Planning, Transportation and Environment",C02011,External Professional Fees,C0649001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106636,839.13,I J Cannings & Son Limited,14467,192803203,"Transport Operations, Environment and Waste",A40920,Equipment,R0588001,DCC CIS Suppliers
18,Devon County Council,22/06/2026,22106706,"10,296.00",NORSE SOUTH WEST LIMITED,279741,785421021,Capital - Childrens Social Care,C02011,External Professional Fees,C0646001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106768,500.00,YEALMPTON COMMUNITY ASSOCIATION,53711,,Communities,A52010,"Grants to voluntary, community and social enterprise organisations",R0534005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105149,"1,437.09",KENT COUNTY COUNCIL,83992,204269191,Transformation & Business Services,A21010,Gas,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105191,"1,180.29",KENT COUNTY COUNCIL,83992,204269191,Operations,A21010,Gas,R0268001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105542,864.00,LIBRARIES UNLIMITED SOUTH WEST,334595,235429115,"Economy, Enterprise and Skills",A22010,Hire of Rooms,R0546008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105544,"1,296.00",LIBRARIES UNLIMITED SOUTH WEST,334595,235429115,"Economy, Enterprise and Skills",A22010,Hire of Rooms,R0546008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22105584,"1,328.39",TWIL CIVILS SOUTH WEST (Taylor Woodrow Infrastructure Ltd.),396590,321931874,Capital - Highways,C02009,Works,C0652001,DCC CIS Suppliers
18,Devon County Council,22/06/2026,22105587,"1,328.39",TWIL CIVILS SOUTH WEST (Taylor Woodrow Infrastructure Ltd.),396590,321931874,Capital - Highways,C02009,Works,C0652001,DCC CIS Suppliers
18,Devon County Council,22/06/2026,22105866,"6,662.78",MARINE & CIVIL SOLUTIONS LIMITED,283395,431868383,Capital - Highways,C02009,Works,C0671004,DCC CIS Suppliers
18,Devon County Council,22/06/2026,22105867,"3,845.22",MARINE & CIVIL SOLUTIONS LIMITED,283395,431868383,Highways & Infrastructure Development,A49005,Other Hired & Contracting Services,R0555002,DCC CIS Suppliers
18,Devon County Council,22/06/2026,22106054,"87,005.47",TOTNES INDEPENDENT SCHOOL,320930,481548763,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106076,"1,662.50",SIMPLY GREAT MEDIA,367788,479704936,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106144,"85,357.65",Enerveo Limited,14967,382894546,Capital - Highways,C02009,Works,C0671008,DCC CIS Suppliers
18,Devon County Council,22/06/2026,22106218,"7,651.88",SWARCO UK & IRELAND LIMITED,13690,568335022,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0560005,DCC CIS Suppliers
18,Devon County Council,22/06/2026,22106251,"5,737.88",JAS CARS LIMITED,114237,730168358,"Transport Operations, Environment and Waste",A30010,Vehicles Repairs,R0584003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106376,"3,285.82",TED WRAGG MULTI ACADEMY TRUST,323696,306250049,Transformation & Business Services,A47505,PFI Charges,R0360004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106405,"5,054.54",SAP UK LIMITED,275969,494703129,Transformation & Business Services,A45045,IT Software Maintenance,R0353008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106417,"2,585.00",THE OUTDOORS GROUP *57*,362971,312604642,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106426,"3,210.53",SOUTH WEST WATER LIMITED,8450,540465165,"Transport Operations, Environment and Waste",A49005,Other Hired & Contracting Services,R0601001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106648,"1,290.00",OXFORD COLLEGE OF MANAGEMENT,406116,718160054,Highways & Infrastructure Development,A44175,Training/Workshops - Non Staff,R0570001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106704,"2,870.16",PHILLIPS WN&D,90044,927522419,P-Ledger - Separate Legal Entity,A57140,Residential Care - Long Stay,P0434003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106707,"14,836.80",NORSE SOUTH WEST LIMITED,279741,785421021,Capital - Children & Schools Expansions,C02011,External Professional Fees,C0657001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106709,"3,706.20",NORSE SOUTH WEST LIMITED,279741,785421021,Capital - Childrens Social Care,C02011,External Professional Fees,C0646001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106762,"1,500.00",Aylesbeare Village Hall,604987,,Communities,A52010,"Grants to voluntary, community and social enterprise organisations",R0534001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106763,500.00,YEALMPTON PRE SCHOOL,58599,,Communities,A52010,"Grants to voluntary, community and social enterprise organisations",R0534005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106769,"1,000.00",ESTUARY LEAGUE OF FRIENDS,95981,,Communities,A52010,"Grants to voluntary, community and social enterprise organisations",R0534002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106771,500.00,TEIGNMOUTH NEURODIVERGENT HUB,401140,,Communities,A52010,"Grants to voluntary, community and social enterprise organisations",R0534006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106773,"1,000.00",Dolton Rangers Association Football Club,605190,,Communities,A52010,"Grants to voluntary, community and social enterprise organisations",R0534007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22101723,"1,770.75",NORSE SOUTH WEST LIMITED,279741,785421021,"Capital - Planning, Transportation and Environment",C02011,External Professional Fees,C0671003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22101725,"4,166.66",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,A46100,Main / Term Contractor,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22101762,856.78,NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,A46100,Main / Term Contractor,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22101829,"15,970.26",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,A46100,Main / Term Contractor,R0334005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22101853,504.84,NORSE SOUTH WEST LIMITED,279741,785421021,Capital - Highways,C02011,External Professional Fees,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22101888,"1,705.00",KITE THERAPEUTIC LEARNING SERVIC,380287,,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22101920,"2,150.00",DEVON COUNTY AGRICULTURAL ASSOCIATION,8846,585601525,"Chief Exec, Legal & Democratic services",A62105,Miscellaneous expenditure,R0317001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22101946,540.00,Lilcott Farm CiC,600980,,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22102003,"18,709.00",JOURNEO PASSENGER SYSTEMS LIMITED,293178,676700026,"Capital - Planning, Transportation and Environment",C02009,Works,C0671011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22102007,559.25,Charlie Stringer T/A String of senses,602143,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22102008,"5,066.00",PENNA PLC,347388,605849719,People and Culture,A44005,Publicity/Advertising,R0472002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22102012,"5,152.75",HATCHPLAN LIMITED,4698,730071086,"Capital - Planning, Transportation and Environment",C02009,Works,C0671003,DCC CIS Suppliers
18,Devon County Council,22/06/2026,22102014,766.67,HELENXP LIMITED,404409,,Children's Social Care,A44065,Consultancy Services,R0129001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106770,500.00,Chittlehamholt Warkleigh and Satterleigh Village Hall,605105,,Communities,A52010,"Grants to voluntary, community and social enterprise organisations",R0534004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106777,"1,500.00",Bow Parish Council,605196,,Communities,A52005,Payments to Other Local Authorities,R0534003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22070730,"1,880.00",THE OUTDOORS GROUP *57*,362971,312604642,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22094071,"25,269.08",HOLCIM UK LIMITED,21683,533260571,Capital - Highways,C02009,Works,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22102355,550.00,ROOTS AND BLOOMS,398675,,Children's Social Care,A61060,Support for Children in Care,R0106002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22102575,745.50,THE FAMILY PLACE LIMITED,350245,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22105927,"2,100.00",Think Employment Ltd,601806,790209430,"Economy, Enterprise and Skills",A44038,Fees,R0546004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22106166,544.00,THE APRICOT CENTRE CIC,341760,227454701,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22106865,"1,483.20",TUBERS ACADEMY LIMITED,348033,300702466,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22106895,680.00,Dr Jonathan Davies at KBG,605228,,"Chief Exec, Legal & Democratic services",A44968,Legal & Conveyancing Charges,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22106943,980.00,F W A G SOUTH WEST,316031,127629304,"Transport Operations, Environment and Waste",A44038,Fees,R0579007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22107033,"3,087.50",SIMPLY GREAT MEDIA,367788,479704936,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22107184,500.00,WOLLEN MICHELMORE LLP,289905,124159237,"Chief Exec, Legal & Democratic services",A44968,Legal & Conveyancing Charges,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106778,"1,000.00",Widecombe Community Hall CIO,605197,,Communities,A52010,"Grants to voluntary, community and social enterprise organisations",R0534006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106808,831.88,Norton Plumbing and Building Contractors,605328,,Operations,A62105,Miscellaneous expenditure,R0480091,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106811,"1,000.00",TRAIL,232223,,Communities,A52010,"Grants to voluntary, community and social enterprise organisations",R0534006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106813,500.00,PETER TAVY PARISH COUNCIL,363418,,Communities,A52005,Payments to Other Local Authorities,R0534008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106818,"1,436.76",ACTION FOR CHILDREN,86729,589629566,Children's Social Care,A61044,Residential Short Breaks,R0044004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,22/06/2026,22106820,"2,005.14",ACTION FOR CHILDREN,86729,589629566,Children's Social Care,A61044,Residential Short Breaks,R0046004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22101752,514.27,NORSE SOUTH WEST LIMITED,279741,785421021,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0573002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22101852,692.33,NORSE SOUTH WEST LIMITED,279741,785421021,Dedicated Schools Grant,A44968,Legal & Conveyancing Charges,R0088004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22102820,"5,706.96",PEOPLE PLACES LIVES LIMITED - FEES,393507,221000691,Children's Social Care,A45040,IT Software,R0090001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22104046,"458,010.29",MAGDALEN COURT SCHOOL,228429,479823044,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22105530,"2,250.00",ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,491597739,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22106679,"28,029.60",BLUE SCREEN IT TRADING AS BIT GROUP,228948,855461116,"Economy, Enterprise and Skills",A44038,Fees,R0546009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22106696,"29,253.60",BLUE SCREEN IT TRADING AS BIT GROUP,228948,855461116,"Economy, Enterprise and Skills",A44038,Fees,R0546009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,150498452,"43,995.43",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0553003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,150498453,"62,806.12",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0553004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,150498455,"49,053.28",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,150498457,"4,499.12",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,150498458,686.94,M Group Highways Limited,375383,927200546,Capital - Highways,C02051,Term Maintenance Contract,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22079357,840.00,TUTE EDUCATION LIMITED,307284,902188441,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22089311,"1,040.00",MOOR TO LIFE E & W COMMUNITY INTEREST COMPANY,393010,,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22097858,"1,750.00",HUGH CORNFORD CARE OF COLLETON CHAMBERS,402489,150808914,"Chief Exec, Legal & Democratic services",A44968,Legal & Conveyancing Charges,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22099702,"68,492.64",TRIBAL EDUCATION LIMITED,189430,855470703,"Economy, Enterprise and Skills",A45045,IT Software Maintenance,R0539001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22100441,909.09,Elmtree Learning Partnership Ltd,601452,494225084,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22100446,"3,916.50",Elmtree Learning Partnership Ltd,601452,494225084,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22100456,"1,969.70",Elmtree Learning Partnership Ltd,601452,494225084,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22100511,"4,081.70",Elmtree Learning Partnership Ltd,601452,494225084,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22100720,"1,750.00",THOMAS BRADNOCK,340558,823572431,Other PH Services,A44968,Legal & Conveyancing Charges,R0548001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22102149,"4,934.88",SME HCI LIMITED TRADING AS VIVUP,397379,477991617,People and Culture,A44038,Fees,R0502001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22102153,751.36,D E F SOFTWARE LIMITED,242132,972644982,Planning,A45040,IT Software,R0634001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22102175,"3,109.09",RUNNING DEER COMMUNITY INTEREST COMPANY,293947,289345260,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22102261,"1,305.00",TUTE EDUCATION LIMITED,307284,902188441,Dedicated Schools Grant,A44180,Services for Educational Estabs - Devon,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22102300,"2,160.00",LIVE TO LEARN EDUCATION LIMITED,380514,444356785,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22102309,"2,210.00",LIVE TO LEARN EDUCATION LIMITED,380514,444356785,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22102310,"3,450.00",LIVE TO LEARN EDUCATION LIMITED,380514,444356785,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22102321,"3,100.00",LIVE TO LEARN EDUCATION LIMITED,380514,444356785,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22102363,"5,704.23",TUSKER DIRECT LIMITED,397548,244155576,People and Culture,A49105,Other Supplies & Services,R0502001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22102364,"42,478.89",TUSKER DIRECT LIMITED,397548,244155576,People and Culture,A49105,Other Supplies & Services,R0502001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22102397,"7,296.00",HORWOOD COOMBE INSPIRE LIMITED,315946,481864066,Dedicated Schools Grant,A44180,Services for Educational Estabs - Devon,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2026,22102401,"4,692.71",HORWOOD COOMBE INSPIRE LIMITED,315946,481864066,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22106718,817.49,MOLE AVON TRADING LIMITED (CREDITON,134817,141568569,Highways & Infrastructure Development,A40070,Stock Materials,R0557015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2026,22106949,"1,250.00",India Flanagan,603205,311456828,"Chief Exec, Legal & Democratic services",A44968,Legal & Conveyancing Charges,R0274001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
